gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,Input,Symbol,Feature Type
ENSMUSG00000028111.4,6.708019438,-2.680888014,1.137907699,-2.355980206,0.018473902,0.043760295,ENSMUSG00000028111,ENSMUSG00000028111,Ctsk,protein coding gene
ENSMUSG00000028140.13,57.98704688,-2.323221738,0.455842651,-5.096543139,3.45912E-07,2.65245E-06,ENSMUSG00000028140,ENSMUSG00000028140,Mrpl9,protein coding gene
ENSMUSG00000028156.12,87.77513015,-2.307475109,0.359241757,-6.423181782,1.33455E-10,1.71322E-09,ENSMUSG00000028156,ENSMUSG00000028156,Eif4e,protein coding gene
ENSMUSG00000028223.8,77.75821262,-2.429946046,0.39807023,-6.104314922,1.03243E-09,1.17255E-08,ENSMUSG00000028223,ENSMUSG00000028223,Decr1,protein coding gene
ENSMUSG00000028234.6,3052.959698,-3.232695192,0.288257107,-11.2146244,3.45651E-29,3.72564E-27,ENSMUSG00000028234,ENSMUSG00000028234,Rps20,protein coding gene
ENSMUSG00000028247.2,30.98319945,-2.348404375,0.564519702,-4.160004279,3.18242E-05,0.000165575,ENSMUSG00000028247,ENSMUSG00000028247,Coq3,protein coding gene
ENSMUSG00000028251.5,11.78274561,-3.569086762,1.063081921,-3.357301721,0.000787072,0.002888402,ENSMUSG00000028251,ENSMUSG00000028251,Tstd3,protein coding gene
ENSMUSG00000028252.20,33.02554592,-2.202969106,0.552437485,-3.987725609,6.67098E-05,0.000320244,ENSMUSG00000028252,ENSMUSG00000028252,Ccnc,protein coding gene
ENSMUSG00000028293.14,37.47314822,-2.082061036,0.500645799,-4.15875064,3.19993E-05,0.000166233,ENSMUSG00000028293,ENSMUSG00000028293,Slc35a1,protein coding gene
ENSMUSG00000028295.14,20.97555023,-3.404359758,0.860535745,-3.956093373,7.61854E-05,0.000360799,ENSMUSG00000028295,ENSMUSG00000028295,Smim8,protein coding gene
ENSMUSG00000028307.9,9.470421647,-3.837283229,1.174981584,-3.265824147,0.00109146,0.003842531,ENSMUSG00000028307,ENSMUSG00000028307,Aldob,protein coding gene
ENSMUSG00000028333.10,164.0109748,-2.747599776,0.322341056,-8.523890235,1.54282E-17,5.01723E-16,ENSMUSG00000028333,ENSMUSG00000028333,Anp32b,protein coding gene
ENSMUSG00000028334.10,359.0690345,-2.208080266,0.27403313,-8.057712821,7.77352E-16,1.98543E-14,ENSMUSG00000028334,ENSMUSG00000028334,Nans,protein coding gene
ENSMUSG00000028343.10,315.6173062,-2.266322304,0.2527788,-8.965634401,3.085E-19,1.21542E-17,ENSMUSG00000028343,ENSMUSG00000028343,Erp44,protein coding gene
ENSMUSG00000028356.4,50.27429748,-2.017159009,0.524979447,-3.84235806,0.000121858,0.000553072,ENSMUSG00000028356,ENSMUSG00000028356,Ambp,protein coding gene
ENSMUSG00000028367.5,319.0767041,-4.628094871,0.379426484,-12.19760629,3.20096E-34,5.32602E-32,ENSMUSG00000028367,ENSMUSG00000028367,Txn1,protein coding gene
ENSMUSG00000028378.6,13.62404625,-3.235554239,0.919114029,-3.520296869,0.000431064,0.001685507,ENSMUSG00000028378,ENSMUSG00000028378,Ptgr1,protein coding gene
ENSMUSG00000028394.9,71.72623912,-2.764365992,0.468949919,-5.894800018,3.75135E-09,3.89877E-08,ENSMUSG00000028394,ENSMUSG00000028394,Pole3,protein coding gene
ENSMUSG00000028398.8,47.35453658,-2.639058428,0.549778258,-4.800223345,1.58489E-06,1.07999E-05,ENSMUSG00000028398,ENSMUSG00000028398,Dmac1,protein coding gene
ENSMUSG00000028416.11,798.8892215,-2.680398897,0.272830943,-9.824394813,8.84034E-23,4.80971E-21,ENSMUSG00000028416,ENSMUSG00000028416,Bag1,protein coding gene
ENSMUSG00000028443.6,23.08632929,-2.364021047,0.635131018,-3.722099818,0.000197573,0.00084841,ENSMUSG00000028443,ENSMUSG00000028443,Nudt2,protein coding gene
ENSMUSG00000028445.7,58.82890262,-2.437043514,0.551332013,-4.42028298,9.85717E-06,5.71489E-05,ENSMUSG00000028445,ENSMUSG00000028445,Enho,protein coding gene
ENSMUSG00000028447.11,119.53062,-2.028540933,0.347072292,-5.844721635,5.07416E-09,5.1886E-08,ENSMUSG00000028447,ENSMUSG00000028447,Dctn3,protein coding gene
ENSMUSG00000028461.12,131.6911657,-2.508422843,0.366661441,-6.841250714,7.85047E-12,1.21096E-10,ENSMUSG00000028461,ENSMUSG00000028461,Ccdc107,protein coding gene
ENSMUSG00000028470.10,103.3235339,-2.270662805,0.367589,-6.177178337,6.52573E-10,7.62359E-09,ENSMUSG00000028470,ENSMUSG00000028470,Hint2,protein coding gene
ENSMUSG00000028495.14,2862.564269,-2.853121533,0.220922286,-12.91459357,3.72405E-38,8.39774E-36,ENSMUSG00000028495,ENSMUSG00000028495,Rps6,protein coding gene
ENSMUSG00000028567.8,56.23053433,-2.616350353,0.44646395,-5.860160385,4.6242E-09,4.74956E-08,ENSMUSG00000028567,ENSMUSG00000028567,Txndc12,protein coding gene
ENSMUSG00000028568.16,56.91137202,-2.01248711,0.443074573,-4.542095693,5.56977E-06,3.40181E-05,ENSMUSG00000028568,ENSMUSG00000028568,Btf3l4,protein coding gene
ENSMUSG00000028603.15,176.0052297,-2.882218566,0.335633289,-8.58740376,8.89566E-18,2.97761E-16,ENSMUSG00000028603,ENSMUSG00000028603,Scp2,protein coding gene
ENSMUSG00000028609.6,39.33007752,-2.293988093,0.493278623,-4.650491602,3.31145E-06,2.11444E-05,ENSMUSG00000028609,ENSMUSG00000028609,Magoh,protein coding gene
ENSMUSG00000028618.11,485.5535545,-3.359872038,0.23731814,-14.15767051,1.67454E-45,7.75627E-43,ENSMUSG00000028618,ENSMUSG00000028618,Tmem59,protein coding gene
ENSMUSG00000028636.14,43.27343181,-2.089849605,0.497575662,-4.200063959,2.6684E-05,0.000141494,ENSMUSG00000028636,ENSMUSG00000028636,Ppcs,protein coding gene
ENSMUSG00000028647.13,56.43716467,-2.863649129,0.471542452,-6.072940229,1.25589E-09,1.40493E-08,ENSMUSG00000028647,ENSMUSG00000028647,Mycbp,protein coding gene
ENSMUSG00000028648.13,147.3656544,-4.992064872,0.43228423,-11.54810777,7.54636E-31,9.10771E-29,ENSMUSG00000028648,ENSMUSG00000028648,Ndufs5,protein coding gene
ENSMUSG00000028669.15,93.84783943,-2.310386263,0.364950405,-6.330685574,2.44074E-10,3.02673E-09,ENSMUSG00000028669,ENSMUSG00000028669,Pithd1,protein coding gene
ENSMUSG00000028684.14,134.8974242,-2.089767831,0.362355682,-5.767172787,8.06124E-09,8.02751E-08,ENSMUSG00000028684,ENSMUSG00000028684,Urod,protein coding gene
ENSMUSG00000028690.4,28.4557887,-2.302223887,0.565216671,-4.073170532,4.63774E-05,0.000232199,ENSMUSG00000028690,ENSMUSG00000028690,Mmachc,protein coding gene
ENSMUSG00000028691.12,299.8182355,-2.472058854,0.265940691,-9.295526944,1.46479E-20,6.57161E-19,ENSMUSG00000028691,ENSMUSG00000028691,Prdx1,protein coding gene
ENSMUSG00000028699.9,11.68978301,-2.357139079,0.919860121,-2.562497304,0.010392239,0.027001546,ENSMUSG00000028699,ENSMUSG00000028699,Tspan1,protein coding gene
ENSMUSG00000028716.15,49.82603503,-2.177728302,0.520012755,-4.187836323,2.81626E-05,0.00014828,ENSMUSG00000028716,ENSMUSG00000028716,Pdzk1ip1,protein coding gene
ENSMUSG00000028719.8,150.2724807,-2.538006674,0.30276061,-8.382882682,5.16469E-17,1.55072E-15,ENSMUSG00000028719,ENSMUSG00000028719,Cmpk1,protein coding gene
ENSMUSG00000028741.13,79.08342487,-2.365751974,0.499884864,-4.732593728,2.21669E-06,1.47126E-05,ENSMUSG00000028741,ENSMUSG00000028741,Mrto4,protein coding gene
ENSMUSG00000028821.8,95.06955641,-2.251919438,0.40090817,-5.617045522,1.9425E-08,1.81748E-07,ENSMUSG00000028821,ENSMUSG00000028821,Syf2,protein coding gene
ENSMUSG00000028832.11,13.01330098,-3.499297113,0.956375332,-3.658916114,0.000253284,0.001056666,ENSMUSG00000028832,ENSMUSG00000028832,Stmn1,protein coding gene
ENSMUSG00000028836.14,81.43500324,-2.392529274,0.416703189,-5.741566987,9.38044E-09,9.25516E-08,ENSMUSG00000028836,ENSMUSG00000028836,Slc30a2,protein coding gene
ENSMUSG00000028851.6,232.2921391,-2.85668788,0.281792362,-10.13756321,3.76371E-24,2.38898E-22,ENSMUSG00000028851,ENSMUSG00000028851,Nudc,protein coding gene
ENSMUSG00000028865.13,33.56831222,-3.116571794,0.678868516,-4.590832719,4.41481E-06,2.75532E-05,ENSMUSG00000028865,ENSMUSG00000028865,Cd164l2,protein coding gene
ENSMUSG00000028889.17,110.5779207,-2.114794927,0.376936364,-5.610482637,2.01763E-08,1.88437E-07,ENSMUSG00000028889,ENSMUSG00000028889,Yrdc,protein coding gene
ENSMUSG00000028932.7,209.2955147,-2.437905023,0.310016939,-7.863780059,3.72712E-15,8.77408E-14,ENSMUSG00000028932,ENSMUSG00000028932,Psmc2,protein coding gene
ENSMUSG00000028936.15,1023.998392,-2.578920154,0.241742543,-10.6680443,1.43617E-26,1.1665E-24,ENSMUSG00000028936,ENSMUSG00000028936,Rpl22,protein coding gene
ENSMUSG00000028945.9,170.6437871,-2.235241821,0.377975997,-5.913713674,3.34479E-09,3.50171E-08,ENSMUSG00000028945,ENSMUSG00000028945,Rheb,protein coding gene
ENSMUSG00000028964.14,341.3319972,-2.581489511,0.299289494,-8.625393027,6.38729E-18,2.18494E-16,ENSMUSG00000028964,ENSMUSG00000028964,Park7,protein coding gene
ENSMUSG00000028996.9,13.63535062,-3.036656708,0.919881624,-3.301138571,0.000962933,0.003445969,ENSMUSG00000028996,ENSMUSG00000028996,Rbp7,protein coding gene
ENSMUSG00000028998.6,136.3991633,-3.917511965,0.434806478,-9.009782878,2.06465E-19,8.32563E-18,ENSMUSG00000028998,ENSMUSG00000028998,Tomm7,protein coding gene
ENSMUSG00000029048.3,313.6028082,-2.611168475,0.246237434,-10.60427097,2.84675E-26,2.20759E-24,ENSMUSG00000029048,ENSMUSG00000029048,Rer1,protein coding gene
ENSMUSG00000029059.9,30.52009491,-2.394908261,0.594505106,-4.028406548,5.61562E-05,0.000275524,ENSMUSG00000029059,ENSMUSG00000029059,Prxl2b,protein coding gene
ENSMUSG00000029066.12,140.803988,-3.079025184,0.35283994,-8.726407732,2.6289E-18,9.42553E-17,ENSMUSG00000029066,ENSMUSG00000029066,Mrpl20,protein coding gene
ENSMUSG00000029076.14,618.6169467,-2.102703359,0.252647535,-8.322675131,8.59999E-17,2.51085E-15,ENSMUSG00000029076,ENSMUSG00000029076,Sdf4,protein coding gene
ENSMUSG00000029131.14,87.08473343,-2.04937438,0.360226194,-5.689132032,1.27687E-08,1.23983E-07,ENSMUSG00000029131,ENSMUSG00000029131,Dnajb6,protein coding gene
ENSMUSG00000029152.13,185.7578669,-2.62220477,0.29917027,-8.764924313,1.86902E-18,6.87367E-17,ENSMUSG00000029152,ENSMUSG00000029152,Ociad1,protein coding gene
ENSMUSG00000029153.11,66.66814785,-3.130340943,0.446094888,-7.017208738,2.26344E-12,3.72631E-11,ENSMUSG00000029153,ENSMUSG00000029153,Ociad2,protein coding gene
ENSMUSG00000029161.7,80.89309134,-2.14317848,0.483616706,-4.431564195,9.3552E-06,5.45338E-05,ENSMUSG00000029161,ENSMUSG00000029161,Cgref1,protein coding gene
ENSMUSG00000029198.3,209.8589578,-2.19894504,0.276995311,-7.938564142,2.04535E-15,4.97209E-14,ENSMUSG00000029198,ENSMUSG00000029198,Grpel1,protein coding gene
ENSMUSG00000029260.15,15.24922075,-3.664748998,0.880353016,-4.162817567,3.14345E-05,0.000163796,ENSMUSG00000029260,ENSMUSG00000029260,Ugt2b34,protein coding gene
ENSMUSG00000029304.14,329.613298,-2.578158659,0.29800337,-8.65144129,5.08531E-18,1.77499E-16,ENSMUSG00000029304,ENSMUSG00000029304,Spp1,protein coding gene
ENSMUSG00000029390.13,588.6524,-2.497740026,0.232393325,-10.7478992,6.06267E-27,5.16926E-25,ENSMUSG00000029390,ENSMUSG00000029390,Tmed2,protein coding gene
ENSMUSG00000029397.15,167.9976243,-2.476359776,0.318085499,-7.785201718,6.96021E-15,1.57997E-13,ENSMUSG00000029397,ENSMUSG00000029397,Rchy1,protein coding gene
ENSMUSG00000029430.13,210.0543673,-2.60759603,0.337014197,-7.737347728,1.01512E-14,2.28309E-13,ENSMUSG00000029430,ENSMUSG00000029430,Ran,protein coding gene
ENSMUSG00000029446.14,67.2716635,-2.364476716,0.400222209,-5.907909818,3.46476E-09,3.61626E-08,ENSMUSG00000029446,ENSMUSG00000029446,Psph,protein coding gene
ENSMUSG00000029447.11,142.5479432,-2.577541083,0.339086611,-7.601423943,2.9289E-14,6.18171E-13,ENSMUSG00000029447,ENSMUSG00000029447,Cct6a,protein coding gene
ENSMUSG00000029465.14,157.7984127,-2.053607879,0.353227771,-5.813834711,6.10577E-09,6.18079E-08,ENSMUSG00000029465,ENSMUSG00000029465,Arpc3,protein coding gene
ENSMUSG00000029535.4,97.21773152,-3.171629223,0.360405737,-8.800162968,1.36618E-18,5.10099E-17,ENSMUSG00000029535,ENSMUSG00000029535,Triap1,protein coding gene
ENSMUSG00000029557.7,31.41882448,-2.206447038,0.599917181,-3.677919397,0.000235144,0.000990391,ENSMUSG00000029557,ENSMUSG00000029557,Mrm2,protein coding gene
ENSMUSG00000029614.13,3549.944675,-3.054161239,0.232341936,-13.14511403,1.81532E-39,4.71377E-37,ENSMUSG00000029614,ENSMUSG00000029614,Rpl6,protein coding gene
ENSMUSG00000029616.9,412.8275837,-2.216324111,0.303519001,-7.302093451,2.83324E-13,5.22671E-12,ENSMUSG00000029616,ENSMUSG00000029616,Erp29,protein coding gene
ENSMUSG00000029632.7,313.3646503,-2.311915431,0.268137967,-8.622111426,6.57307E-18,2.23112E-16,ENSMUSG00000029632,ENSMUSG00000029632,Coxfa4,protein coding gene
ENSMUSG00000029642.11,380.5965016,-3.531625678,0.255955286,-13.79782281,2.62666E-43,9.37828E-41,ENSMUSG00000029642,ENSMUSG00000029642,Polr1d,protein coding gene
ENSMUSG00000029649.10,117.9282449,-2.927919854,0.394524243,-7.421394012,1.15894E-13,2.25704E-12,ENSMUSG00000029649,ENSMUSG00000029649,Pomp,protein coding gene
ENSMUSG00000029669.14,11.28287855,-2.267607814,0.927050159,-2.44604652,0.014443236,0.035569505,ENSMUSG00000029669,ENSMUSG00000029669,Tspan12,protein coding gene
ENSMUSG00000029727.7,27.5938527,-3.494006066,0.640812861,-5.452459333,4.96779E-08,4.36829E-07,ENSMUSG00000029727,ENSMUSG00000029727,Cyp3a13,protein coding gene
ENSMUSG00000029780.14,72.65911672,-2.224113072,0.406787861,-5.467501088,4.56424E-08,4.02999E-07,ENSMUSG00000029780,ENSMUSG00000029780,Nt5c3,protein coding gene
ENSMUSG00000029815.12,67.03551879,-2.24124898,0.433900327,-5.165354435,2.39984E-07,1.89445E-06,ENSMUSG00000029815,ENSMUSG00000029815,Malsu1,protein coding gene
ENSMUSG00000029864.7,110.6278192,-2.918332248,0.383161853,-7.616447782,2.60752E-14,5.53751E-13,ENSMUSG00000029864,ENSMUSG00000029864,Gstk1,protein coding gene
ENSMUSG00000029918.9,28.98897431,-4.15695697,0.754565764,-5.509071798,3.60731E-08,3.24355E-07,ENSMUSG00000029918,ENSMUSG00000029918,Mrps33,protein coding gene
ENSMUSG00000030004.6,64.73900755,-2.281559133,0.437307075,-5.21729298,1.81557E-07,1.45875E-06,ENSMUSG00000030004,ENSMUSG00000030004,Nat8,protein coding gene
ENSMUSG00000030017.2,24.66935257,-4.098117516,0.856778422,-4.783170781,1.72551E-06,1.16562E-05,ENSMUSG00000030017,ENSMUSG00000030017,Reg3g,protein coding gene
ENSMUSG00000030042.15,68.10382941,-2.167618594,0.484603569,-4.472972823,7.71396E-06,4.5808E-05,ENSMUSG00000030042,ENSMUSG00000030042,Pole4,protein coding gene
ENSMUSG00000030057.15,607.9944757,-3.431234788,0.2171403,-15.80192521,3.01758E-56,2.72186E-53,ENSMUSG00000030057,ENSMUSG00000030057,Cnbp,protein coding gene
ENSMUSG00000030062.7,633.2642422,-2.041232868,0.249403765,-8.184450908,2.73548E-16,7.51293E-15,ENSMUSG00000030062,ENSMUSG00000030062,Rpn1,protein coding gene
ENSMUSG00000030161.8,211.4269955,-2.505970017,0.279131815,-8.977729807,2.76411E-19,1.10166E-17,ENSMUSG00000030161,ENSMUSG00000030161,Gabarapl1,protein coding gene
ENSMUSG00000030188.12,5.817822949,-6.222837245,1.69571964,-3.669732366,0.000242805,0.001019398,ENSMUSG00000030188,ENSMUSG00000030188,Magohb,protein coding gene
ENSMUSG00000030219.13,3591.036182,-2.751807548,0.281544909,-9.773955981,1.45651E-22,7.82498E-21,ENSMUSG00000030219,ENSMUSG00000030219,Erp27,protein coding gene
ENSMUSG00000030282.14,109.5364397,-2.034489082,0.325904503,-6.24259273,4.30376E-10,5.13992E-09,ENSMUSG00000030282,ENSMUSG00000030282,Cmas,protein coding gene
ENSMUSG00000030335.6,200.5508302,-2.963929486,0.349656965,-8.476677958,2.31715E-17,7.34036E-16,ENSMUSG00000030335,ENSMUSG00000030335,Mrpl51,protein coding gene
ENSMUSG00000030342.8,61.57297302,-2.646467714,0.457767699,-5.781246072,7.41493E-09,7.42707E-08,ENSMUSG00000030342,ENSMUSG00000030342,Cd9,protein coding gene
ENSMUSG00000030417.15,90.5326753,-2.645681488,0.447011148,-5.91860292,3.24688E-09,3.40962E-08,ENSMUSG00000030417,ENSMUSG00000030417,Pdcd5,protein coding gene
ENSMUSG00000030432.12,3464.717273,-2.473561596,0.28256597,-8.753926016,2.06056E-18,7.54571E-17,ENSMUSG00000030432,ENSMUSG00000030432,Rpl28,protein coding gene
ENSMUSG00000030538.15,80.67846144,-2.179280617,0.447419597,-4.870775965,1.11161E-06,7.77264E-06,ENSMUSG00000030538,ENSMUSG00000030538,Cib1,protein coding gene
ENSMUSG00000030612.6,72.17222495,-2.178320167,0.425610217,-5.118110607,3.08612E-07,2.3878E-06,ENSMUSG00000030612,ENSMUSG00000030612,Mrpl46,protein coding gene
ENSMUSG00000030614.8,38.05692396,-2.035675621,0.500624364,-4.066273569,4.77709E-05,0.000238826,ENSMUSG00000030614,ENSMUSG00000030614,Tmem126b,protein coding gene
ENSMUSG00000030615.12,89.04353752,-2.301731186,0.383116738,-6.007910798,1.87929E-09,2.03329E-08,ENSMUSG00000030615,ENSMUSG00000030615,Tmem126a,protein coding gene
ENSMUSG00000030647.8,121.064631,-2.666449198,0.366449962,-7.27643465,3.42758E-13,6.23587E-12,ENSMUSG00000030647,ENSMUSG00000030647,Ndufc2,protein coding gene
ENSMUSG00000030652.11,28.16149156,-3.407700267,0.766660526,-4.444862035,8.79483E-06,5.15025E-05,ENSMUSG00000030652,ENSMUSG00000030652,Coq7,protein coding gene
ENSMUSG00000030659.14,1500.075204,-2.848617922,0.253372092,-11.24282433,2.51214E-29,2.77762E-27,ENSMUSG00000030659,ENSMUSG00000030659,Nucb2,protein coding gene
ENSMUSG00000030663.12,67.96400493,-2.314207911,0.440160427,-5.257646455,1.45911E-07,1.19134E-06,ENSMUSG00000030663,ENSMUSG00000030663,1110004F10Rik,protein coding gene
ENSMUSG00000030706.17,120.3945868,-2.186344802,0.413240515,-5.29073197,1.21828E-07,1.01157E-06,ENSMUSG00000030706,ENSMUSG00000030706,Mrpl48,protein coding gene
ENSMUSG00000030744.13,3977.023098,-2.359269396,0.211329536,-11.1639359,6.12199E-29,6.47646E-27,ENSMUSG00000030744,ENSMUSG00000030744,Rps3,protein coding gene
ENSMUSG00000030751.18,78.39292867,-2.312668709,0.406497611,-5.689255353,1.27595E-08,1.23963E-07,ENSMUSG00000030751,ENSMUSG00000030751,Psma1,protein coding gene
ENSMUSG00000030762.11,134.6936013,-2.339607929,0.444963637,-5.257975557,1.4565E-07,1.18977E-06,ENSMUSG00000030762,ENSMUSG00000030762,Aqp8,protein coding gene
ENSMUSG00000030763.7,1278.152151,-2.226639439,0.340082841,-6.547344259,5.85692E-11,7.97901E-10,ENSMUSG00000030763,ENSMUSG00000030763,Lcmt1,protein coding gene
ENSMUSG00000030842.12,152.8377432,-2.199805901,0.321557624,-6.841093909,7.85907E-12,1.21096E-10,ENSMUSG00000030842,ENSMUSG00000030842,Lamtor1,protein coding gene
ENSMUSG00000030869.11,90.65874695,-2.121217111,0.378954579,-5.597549756,2.17402E-08,2.02272E-07,ENSMUSG00000030869,ENSMUSG00000030869,Ndufab1,protein coding gene
ENSMUSG00000031007.2,137.8643021,-2.627809285,0.319301216,-8.229875583,1.87408E-16,5.27389E-15,ENSMUSG00000031007,ENSMUSG00000031007,Atp6ap2,protein coding gene
ENSMUSG00000031059.9,523.9270459,-3.2697828,0.273633835,-11.94948277,6.53306E-33,9.17734E-31,ENSMUSG00000031059,ENSMUSG00000031059,Ndufb11,protein coding gene
ENSMUSG00000031105.16,11.02696582,-2.942707233,0.976088517,-3.014795463,0.002571526,0.008062718,ENSMUSG00000031105,ENSMUSG00000031105,Slc25a14,protein coding gene
ENSMUSG00000031158.11,202.2393905,-2.134385256,0.338494608,-6.305522166,2.87224E-10,3.52863E-09,ENSMUSG00000031158,ENSMUSG00000031158,Timm17b,protein coding gene
ENSMUSG00000031170.14,1076.833861,-2.430169428,0.298371969,-8.144764513,3.80021E-16,1.02725E-14,ENSMUSG00000031170,ENSMUSG00000031170,Slc38a5,protein coding gene
ENSMUSG00000031176.8,151.7849575,-2.427199942,0.306283743,-7.924677678,2.28739E-15,5.51354E-14,ENSMUSG00000031176,ENSMUSG00000031176,Dynlt3,protein coding gene
ENSMUSG00000031197.11,47.68799085,-2.113523896,0.471265773,-4.484781234,7.29888E-06,4.36303E-05,ENSMUSG00000031197,ENSMUSG00000031197,Vbp1,protein coding gene
ENSMUSG00000031198.4,63.98551718,-2.482746004,0.422890223,-5.870899506,4.33437E-09,4.46946E-08,ENSMUSG00000031198,ENSMUSG00000031198,Fundc2,protein coding gene
ENSMUSG00000031202.5,13.02515918,-2.948794102,1.004038591,-2.93693303,0.003314757,0.010065255,ENSMUSG00000031202,ENSMUSG00000031202,Rab39b,protein coding gene
ENSMUSG00000031226.13,55.89089464,-2.33319446,0.455923899,-5.117508569,3.09598E-07,2.39327E-06,ENSMUSG00000031226,ENSMUSG00000031226,Pbdc1,protein coding gene
ENSMUSG00000031231.4,374.7933244,-2.884972441,0.291706604,-9.889979865,4.6012E-23,2.62851E-21,ENSMUSG00000031231,ENSMUSG00000031231,Cox7b,protein coding gene
ENSMUSG00000031239.5,10.76567914,-2.798424917,1.009731004,-2.771455869,0.005580624,0.01582146,ENSMUSG00000031239,ENSMUSG00000031239,Itm2a,protein coding gene
ENSMUSG00000031246.14,171.4802186,-2.30244247,0.288990813,-7.967182232,1.62333E-15,3.98577E-14,ENSMUSG00000031246,ENSMUSG00000031246,Sh3bgrl,protein coding gene
ENSMUSG00000031255.14,27.05833118,-2.009192972,0.596503411,-3.368284126,0.000756376,0.002791896,ENSMUSG00000031255,ENSMUSG00000031255,Sytl4,protein coding gene
ENSMUSG00000031266.6,12.39332389,-2.296786064,0.956927421,-2.400167467,0.016387573,0.03957309,ENSMUSG00000031266,ENSMUSG00000031266,Gla,protein coding gene
ENSMUSG00000031320.9,4764.731239,-2.846871152,0.213868755,-13.31129994,1.98989E-40,5.68379E-38,ENSMUSG00000031320,ENSMUSG00000031320,Rps4x,protein coding gene
ENSMUSG00000031347.12,62.86293055,-2.934466844,0.431908105,-6.79419259,1.08921E-11,1.63744E-10,ENSMUSG00000031347,ENSMUSG00000031347,Cetn2,protein coding gene
ENSMUSG00000031371.14,50.07305889,-2.3763366,0.498326396,-4.76863481,1.85479E-06,1.24558E-05,ENSMUSG00000031371,ENSMUSG00000031371,Haus7,protein coding gene
ENSMUSG00000031422.16,272.7387395,-2.293724813,0.254908926,-8.998212998,2.29421E-19,9.22963E-18,ENSMUSG00000031422,ENSMUSG00000031422,Morf4l2,protein coding gene
ENSMUSG00000031429.14,18.61199934,-3.505484522,0.81610196,-4.2954002,1.74378E-05,9.60932E-05,ENSMUSG00000031429,ENSMUSG00000031429,Psmd10,protein coding gene
ENSMUSG00000031432.3,55.78930463,-2.619929782,0.459557234,-5.700986921,1.19116E-08,1.15989E-07,ENSMUSG00000031432,ENSMUSG00000031432,Prps1,protein coding gene
ENSMUSG00000031458.8,31.632787,-2.141573425,0.562183956,-3.809381969,0.000139315,0.00062225,ENSMUSG00000031458,ENSMUSG00000031458,Coprs,protein coding gene
ENSMUSG00000031534.15,52.77267336,-2.353453012,0.437032936,-5.385070133,7.24164E-08,6.2178E-07,ENSMUSG00000031534,ENSMUSG00000031534,Smim19,protein coding gene
ENSMUSG00000031585.13,26.77837065,-2.451175588,0.630927619,-3.885034537,0.000102315,0.000471112,ENSMUSG00000031585,ENSMUSG00000031585,Gtf2e2,protein coding gene
ENSMUSG00000031604.10,41.81767693,-2.334088644,0.666949027,-3.499650725,0.000465868,0.001805529,ENSMUSG00000031604,ENSMUSG00000031604,Msmo1,protein coding gene
ENSMUSG00000031683.16,96.16109209,-3.28709231,0.451286423,-7.283827174,3.24481E-13,5.90962E-12,ENSMUSG00000031683,ENSMUSG00000031683,Lsm6,protein coding gene
ENSMUSG00000031701.6,136.0376577,-2.124289859,0.302303073,-7.027020385,2.10991E-12,3.48358E-11,ENSMUSG00000031701,ENSMUSG00000031701,Dnaja2,protein coding gene
ENSMUSG00000031818.12,1448.376638,-2.038619016,0.281327617,-7.246423359,4.27921E-13,7.64725E-12,ENSMUSG00000031818,ENSMUSG00000031818,Cox4i1,protein coding gene
ENSMUSG00000031839.6,217.6460742,-2.755218836,0.280129455,-9.835519917,7.91577E-23,4.3204E-21,ENSMUSG00000031839,ENSMUSG00000031839,Hsbp1,protein coding gene
ENSMUSG00000031843.1,10.30176624,-2.823242311,0.991236902,-2.84820138,0.004396709,0.012904745,ENSMUSG00000031843,ENSMUSG00000031843,Mphosph6,protein coding gene
ENSMUSG00000031879.13,48.30528348,-2.018370207,0.456917284,-4.417364536,9.99116E-06,5.78475E-05,ENSMUSG00000031879,ENSMUSG00000031879,Ciao2b,protein coding gene
ENSMUSG00000031887.13,32.14743862,-2.06615773,0.531109185,-3.890269247,0.000100133,0.000461933,ENSMUSG00000031887,ENSMUSG00000031887,Tradd,protein coding gene
ENSMUSG00000031897.8,1895.292257,-2.527395737,0.330210302,-7.653897297,1.94978E-14,4.24052E-13,ENSMUSG00000031897,ENSMUSG00000031897,Psmb10,protein coding gene
ENSMUSG00000031919.5,2487.936262,-3.471743701,0.284152735,-12.21787889,2.4951E-34,4.23376E-32,ENSMUSG00000031919,ENSMUSG00000031919,Tmed6,protein coding gene
ENSMUSG00000031950.7,126.4396496,-3.289252148,0.346447087,-9.494241035,2.21821E-21,1.07693E-19,ENSMUSG00000031950,ENSMUSG00000031950,Gabarapl2,protein coding gene
ENSMUSG00000031954.5,140.12679,-2.445317153,0.32408263,-7.545350868,4.51071E-14,9.3026E-13,ENSMUSG00000031954,ENSMUSG00000031954,Cfdp1,protein coding gene
ENSMUSG00000031969.15,109.7103307,-2.072537129,0.321182329,-6.452836738,1.09776E-10,1.42379E-09,ENSMUSG00000031969,ENSMUSG00000031969,Acad8,protein coding gene
ENSMUSG00000032002.9,98.95525528,-3.299782764,0.46366317,-7.116767042,1.10488E-12,1.88379E-11,ENSMUSG00000032002,ENSMUSG00000032002,Dcun1d5,protein coding gene
ENSMUSG00000032051.8,99.85422146,-2.372634681,0.342242606,-6.932610494,4.13145E-12,6.58036E-11,ENSMUSG00000032051,ENSMUSG00000032051,Fdx1,protein coding gene
